lat,lon,mean_annual_prec,std_annual_prec,mean_annual_evap,std_annual_evap
-13.664921465968591,-65.0,1494.6492430514063,588.6264467155224,923.306591734523,104.46428011358917
-12.72251308900524,-65.0,1493.4278722979643,528.3928861249805,995.2578095662175,89.55810779382804
-11.780104712041888,-65.0,1455.8051407039063,467.58149170714734,1266.1771707902953,58.91000419055232
-10.837696335078537,-65.0,1544.986786143521,465.5379990888755,1246.302213007235,59.65166753737245
-9.895287958115185,-65.0,1629.8135420281214,463.479679924023,1255.6183676055225,58.45576110677733
-8.952879581151834,-65.0,1720.6150464258933,479.05158860716983,1236.3295594937517,57.1529567277388
-8.010471204188482,-65.0,1807.7411216653932,473.68237337789503,1234.6537397559732,55.79214188918523
-7.0680628272251305,-65.0,1875.5996611312212,502.302274827423,1239.0210839745705,56.02914411859481
-6.12565445026178,-65.0,1944.4978913517512,545.8866702334601,1240.448807259556,55.4111459578867
-5.183246073298429,-65.0,2009.8995673756747,598.9841327611167,1241.3518421272456,58.067327674862014
-4.2408376963350785,-65.0,2100.5450540695447,679.0711590097355,1252.2015412043547,61.09237082428062
-3.298429319371728,-65.0,2108.2905318187063,724.2654133223768,1288.1173929272918,62.8381920561686
-2.356020942408377,-65.0,2134.36811383902,765.4782098191627,1310.1064656286617,63.09308506470987
-1.4136125654450262,-65.0,2218.318937770095,836.5010165701301,1263.7031292085885,69.13708368509445
-0.4712041884816754,-65.0,2325.1221354435324,875.1908716802742,1275.829232598364,65.73247912679405
0.4712041884816754,-65.0,2536.059913553321,920.9774599475841,1236.238273151801,67.140681697556
1.4136125654450262,-65.0,2654.63981971565,933.594298882221,1232.7426931344235,96.36610708084315
-20.261780104712045,-63.75,1158.8914853733404,505.8529120666566,933.7224964490742,192.45097411130635
-19.319371727748695,-63.75,1068.784281110512,467.3566157256007,950.5651656693517,181.25453369817
-18.376963350785346,-63.75,1061.4731815630644,519.2581167955784,980.8232083031908,138.88688697286008
-17.434554973821996,-63.75,1220.6575938096726,649.3476857949566,1083.8292833098385,90.12059917336668
-16.492146596858646,-63.75,1225.0745327218713,582.6014541905731,1142.1928470391722,127.78376605276297
-15.549738219895294,-63.75,1332.9002521315697,597.8676916019284,1188.169506776001,65.76246318327732
-14.607329842931941,-63.75,1405.1245888003618,586.718851277675,1203.0215580510849,61.21652651840694
-13.664921465968591,-63.75,1449.9683059667848,550.6349847467087,1016.5061604677467,46.89246593104616
-12.72251308900524,-63.75,1446.742468627443,494.1827282599752,1271.0897191017866,60.67128874263277
-11.780104712041888,-63.75,1518.7096680488737,482.0610208329844,1256.3737000723486,68.2979195925781
-10.837696335078537,-63.75,1596.726444435408,474.5792721004973,1071.8180987030246,102.16483579193283
-9.895287958115185,-63.75,1715.5159735272327,458.0591414936006,1150.9799661500329,114.25215461051987
-8.952879581151834,-63.75,1797.0799499987097,463.1818913292368,1275.9693436085363,56.46794585294033
-8.010471204188482,-63.75,1879.357481844553,476.450522050207,1235.7469047727645,55.9123832057347
-7.0680628272251305,-63.75,1972.630677719217,516.0374859554086,1230.9777291520732,55.61910466802298
-6.12565445026178,-63.75,2018.9209373486688,573.718041070085,1245.8371165747521,58.27308003410959
-5.183246073298429,-63.75,2097.9996522594893,647.642566045171,1247.5630365613033,60.91756755316674
-4.2408376963350785,-63.75,2141.119469937864,684.8421921976404,1280.9076115528587,60.218078175582164
-3.298429319371728,-63.75,2133.1798425544494,759.6965703327513,1279.0424080715748,59.58925370727134
-2.356020942408377,-63.75,2195.624243497899,827.6820950683713,1256.5545756848878,64.9737639113086
-1.4136125654450262,-63.75,2319.744262634535,901.6410877788574,1261.4608106340165,66.6303622684561
-0.4712041884816754,-63.75,2306.989158096914,884.6685651516879,1297.809082796448,60.393840376131905
0.4712041884816754,-63.75,2367.2265060333516,882.6984003285753,1267.4770847626787,62.83403883591555
1.4136125654450262,-63.75,2447.7211425489186,855.8256989549009,1231.5458399176423,96.56196829545495
3.298429319371728,-63.75,2574.2442227882334,891.6498188418423,1202.8309223317774,122.26052825696222
-19.319371727748695,-62.5,776.4227091667834,445.8979244323871,740.7449070173898,84.43243170489993
-18.376963350785346,-62.5,820.2763007140645,492.6197896253459,772.1471259053797,119.68287381718616
-17.434554973821996,-62.5,950.6774677859753,528.799278720931,785.2331185688627,116.26781141284647
-16.492146596858646,-62.5,1126.2155782643542,562.1112121084752,1048.6625604555302,135.23939428452707
-15.549738219895294,-62.5,1268.0785518755217,588.3595893489837,991.9395364241354,169.11815774399142
-14.607329842931941,-62.5,1368.8075669091659,570.7709876015255,1101.24349267246,150.4109895881374
-13.664921465968591,-62.5,1441.3884969788492,532.3023617867402,1241.1648463688325,62.21856702338597
-12.72251308900524,-62.5,1515.140175606048,494.3246701107171,1263.3322001232882,60.69180733658275
-11.780104712041888,-62.5,1599.2858314308037,480.73131075190554,1170.8982499183912,124.70454771416532
-10.837696335078537,-62.5,1701.554025357283,461.92943846016914,1146.981693520167,111.86974412812944
-9.895287958115185,-62.5,1799.3675140218916,451.9186293620686,1205.3050592628715,108.70001766198305
-8.952879581151834,-62.5,1895.622862325588,459.55890649813716,1256.0064219680498,55.09357015663028
-8.010471204188482,-62.5,2008.170460914514,495.9081614865631,1241.7804928233381,54.61060318550782
-7.0680628272251305,-62.5,2095.183221739466,541.0106608754741,1247.8394616400183,54.648700141566394
